edge_id:int,source_id:int,target_id:int,label_id:int
21702,15,6375,3
21703,15,7176,3
21704,15,9542,2
21705,15,4375,2
21706,15,7384,2
21707,15,4724,2
21708,15,6373,3
21709,15,13000,16
21710,15,4682,2
21711,15,12890,16
21712,15,4377,2
21713,15,6435,3
21714,15,4852,2
21715,15,6242,2
21716,15,4715,2
21717,15,4849,2
21718,15,5556,3
21719,15,7457,2
21720,15,8176,2
21721,15,9155,3
21722,15,4818,2
21723,15,5627,3
21724,15,6716,2
21725,15,7426,2
21726,15,19817,16
21727,15,5625,3
21728,15,8571,2
21729,15,9613,2
21730,15,8655,2
21731,15,4972,3
21732,15,5166,3
21733,15,4891,2
21734,15,5167,3
21735,15,5503,3
21736,15,7938,2
21737,15,4542,2
21738,15,8020,2
21739,15,7189,3
21740,15,7115,2
21741,15,4379,2
21742,15,4575,2
21743,15,9024,2
21744,15,5154,2
21745,15,12639,16
21746,15,8868,2
21747,15,5663,3
21748,15,4130,2
21749,15,7167,3
21750,15,8189,2
21751,15,4802,2
21752,15,4984,3
21753,15,4234,2
21754,15,4878,3
21755,15,4421,2
21756,15,5357,2
21757,15,7158,3
21758,15,19484,16
21759,15,5558,2
21760,15,5566,3
21761,15,4457,2
21762,15,4853,2
21763,15,5245,2
21764,15,4321,2
21765,15,5228,2
21766,15,6448,3
21767,15,9177,3
21768,15,8724,2
21769,15,7421,2
21770,15,8707,3
21771,15,5169,3
21772,15,9131,3
21773,15,6717,2
21774,15,19811,16
21775,15,17885,16
21776,15,16550,16
21777,15,16714,16
21778,15,20314,16
21779,15,13609,16
21780,15,10356,16
21781,15,7205,3
21782,15,8962,2
21783,15,4438,2
21784,15,4161,2
21785,15,5542,2
21786,15,4693,2
21787,15,5740,2
21788,15,7432,2
21789,15,6430,2
21790,15,6428,2
21791,15,5572,3
21792,15,5559,3
21793,15,5206,3
21794,15,11140,16
21795,15,5200,3
21796,15,7223,3
21797,15,6723,2
21798,15,8953,3
21799,15,5103,3
21800,15,9500,2
21801,15,11463,16
21802,15,9163,2
21803,15,15652,16
21804,15,5196,2
21805,15,7204,3
21806,15,4889,2
21807,15,12846,16
21808,15,7198,3
21809,15,8083,3
21810,15,4464,2
21811,15,20216,16
21812,15,13530,16
21813,15,10426,16
21814,15,17645,16
21815,15,13532,16
21816,15,11967,16
21817,15,17218,16
21818,15,17607,16
21819,15,16425,16
21820,15,18663,16
21821,15,20212,16
21822,15,16384,16
21823,15,11414,16
21824,15,20905,16
21825,15,9886,16
21826,15,19231,16
21827,15,12532,16
21828,15,13805,16
21829,15,18702,16
21830,16,4334,2
21831,16,4268,2
21832,16,11373,5
21833,16,16553,12
21834,16,15928,12
21835,16,4739,2
21836,16,8410,2
21837,16,10498,12
21838,16,20273,12
21839,16,19548,12
21840,16,15059,16
21841,16,8753,3
21842,16,19700,16
21843,16,5310,2
21844,16,9722,2
21845,16,12567,16
21846,16,13812,12
21847,16,11826,12
21848,16,8870,2
21849,16,7639,3
21850,16,3785,2
21851,16,16895,16
21852,16,13629,16
21853,16,6042,2
21854,16,13615,16
21855,16,7896,2
21856,16,15168,7
21857,16,7704,2
21858,16,9210,2
21859,16,14487,16
21860,16,9869,16
21861,16,9057,3
21862,16,7331,2
21863,16,8937,3
21864,16,8655,2
21865,16,8716,2
21866,16,20760,16
21867,16,12363,12
21868,16,7564,2
21869,16,17911,12
21870,16,4817,2
21871,16,20415,16
21872,16,4988,3
21873,16,7539,2
21874,16,3817,2
21875,16,5340,2
21876,16,19899,16
21877,16,6723,2
21878,16,20844,16
21879,16,3706,3
21880,16,3889,2
21881,16,5631,2
21882,16,4722,3
21883,16,13241,16
21884,16,6837,2
21885,16,5417,3
21886,16,12250,5
21887,16,7791,2
21888,16,10155,16
21889,16,6094,2
21890,16,9269,2
21891,16,8731,2
21892,16,13648,12
21893,16,20384,12
21894,16,4470,2
21895,16,19488,16
21896,16,11614,12
21897,16,9084,2
21898,16,18571,16
21899,16,12989,16
21900,16,9672,2
21901,16,7592,2
21902,16,6249,3
21903,16,15717,7
21904,16,9556,2
21905,16,15953,12
21906,16,10074,7
21907,16,4685,3
21908,16,6522,2
21909,16,5042,3
21910,16,4410,3
21911,16,6343,2
21912,16,9131,2
21913,16,4419,2
21914,16,8987,2
21915,16,4803,3
21916,16,3760,2
21917,16,5291,2
21918,16,7377,3
21919,16,7645,2
21920,16,8040,2
21921,16,6610,2
21922,16,5565,3
21923,16,6633,3
21924,16,8276,2
21925,16,6267,3
21926,16,7295,2
21927,16,6646,2
21928,16,8499,3
21929,16,5949,3
21930,16,5685,3
21931,16,5874,3
21932,16,9038,2
21933,16,5451,2
21934,16,8321,2
21935,16,6868,2
21936,16,4560,2
21937,16,4255,2
21938,16,9642,3
21939,16,6129,3
21940,16,5708,2
21941,16,5606,2
21942,16,19813,16
21943,16,17301,16
21944,16,18175,14
21945,16,12860,16
21946,16,4512,2
21947,16,20754,16
21948,16,8988,2
21949,16,4825,2
21950,16,13519,14
21951,16,10687,7
21952,16,14090,16
21953,16,16033,16
21954,16,9933,16
21955,16,6160,3
21956,16,6132,3
21957,16,9654,3
21958,16,4720,2
21959,16,9456,2
21960,16,4374,3
21961,16,5654,3
21962,16,5360,3
21963,16,8338,2
21964,16,8902,2
21965,16,8378,3
21966,16,9471,3
21967,16,17720,12
21968,16,4319,2
21969,16,6979,2
21970,16,7284,3
21971,16,4793,3
21972,16,5053,3
21973,16,8673,2
21974,16,13578,14
21975,16,5017,2
21976,16,3753,3
21977,16,4342,3
21978,16,20912,7
21979,16,8768,2
21980,16,5454,3
21981,16,3797,2
21982,16,8889,3
21983,16,8360,2
21984,16,7483,3
21985,16,14963,7
21986,16,10535,16
21987,16,9735,2
21988,16,9517,2
21989,16,11523,16
21990,16,8664,2
21991,16,5385,3
21992,16,4887,3
21993,16,9741,2
21994,16,19844,12
21995,16,5778,2
21996,16,6792,2
21997,16,8607,2
21998,16,7191,2
21999,16,8925,3
22000,16,13516,16
22001,16,5655,2
22002,16,17439,16
22003,16,6704,3
22004,16,14513,16
22005,16,7429,3
22006,16,17853,12
22007,16,9902,12
22008,16,6449,3
22009,16,9285,3
22010,16,16169,12
22011,16,6442,3
22012,16,18386,12
22013,16,5186,2
22014,16,17405,16
22015,16,10519,16
22016,16,3868,3
22017,16,14365,16
22018,16,20054,7
22019,16,7911,3
22020,16,13607,12
22021,16,9608,2
22022,16,9188,2
22023,16,8973,3
22024,16,6515,2
22025,16,9872,12
22026,16,4241,2
22027,16,14507,16
22028,16,4904,2
22029,16,6782,3
22030,16,7684,2
22031,16,4842,2
22032,16,6469,3
22033,16,12573,12
22034,16,8112,2
22035,16,5609,2
22036,16,4417,3
22037,16,6695,3
22038,16,7823,2
22039,16,6055,2
22040,16,7416,2
22041,16,10665,16
22042,16,13071,16
22043,16,4709,3
22044,16,19075,16
22045,16,9360,3
22046,16,16036,16
22047,16,6553,3
22048,16,5058,3
22049,16,7281,3
22050,16,17931,16
22051,16,8819,2
22052,16,6756,3
22053,16,9549,3
22054,16,9323,2
22055,16,6997,2
22056,16,4631,2
22057,16,11740,12
22058,16,5064,2
22059,16,12683,12
22060,16,8412,3
22061,16,9516,3
22062,16,9177,3
22063,16,4668,2
22064,16,4473,2
22065,16,19691,7
22066,16,16893,16
22067,16,8812,2
22068,16,5547,2
22069,16,20585,12
22070,16,5585,3
22071,16,9701,2
22072,16,11836,12
22073,16,4015,3
22074,16,5352,3
22075,16,8401,2
22076,16,11088,12
22077,16,4415,3
22078,16,7976,3
22079,16,11094,12
22080,16,8892,3
22081,16,18842,12
22082,16,10580,12
22083,16,13339,12
22084,16,4805,3
22085,16,4925,2
22086,16,8374,3
22087,16,10133,16
22088,16,11821,12
22089,16,14342,16
22090,16,4574,2
22091,16,5960,2
22092,16,19497,16
22093,16,20766,16
22094,16,4246,2
22095,16,4951,2
22096,16,5625,3
22097,16,17230,7
22098,16,9942,16
22099,16,19852,12
22100,16,6381,2
22101,16,7597,2
22102,16,19688,16
22103,16,8656,2
22104,16,5175,3
22105,16,3724,2
22106,16,17759,7
22107,16,8228,3
22108,16,8813,3
22109,16,14647,7
22110,16,4236,2
22111,16,7188,2
22112,16,4845,2
22113,16,15870,7
22114,16,8700,2
22115,16,9720,2
22116,16,8560,3
22117,16,8513,2
22118,16,17133,16
22119,16,5661,3
22120,16,9407,3
22121,16,4143,3
22122,16,5181,3
22123,16,8811,2
22124,16,5830,2
22125,16,12267,16
22126,16,8300,2
22127,16,5421,2
22128,16,4571,3
22129,16,8582,3
22130,16,6578,3
22131,16,5206,2
22132,16,5692,2
22133,16,11156,16
22134,16,5316,3
22135,16,10345,16
22136,16,9718,2
22137,16,3913,2
22138,16,7420,2
22139,16,9427,3
22140,16,20693,16
22141,16,4479,3
22142,16,6091,3
22143,16,4593,2
22144,16,5947,3
22145,16,4971,2
22146,16,9348,2
22147,16,9428,3
22148,16,7326,3
22149,16,5381,2
22150,16,4527,2
22151,16,20298,16
22152,16,8130,2
22153,16,3754,3
22154,16,9635,3
22155,16,9711,3
22156,16,4438,2
22157,16,7431,3
22158,16,15805,16
22159,16,5355,3
22160,16,4903,3
22161,16,6326,3
22162,16,9349,2
22163,16,5127,3
22164,16,10061,16
22165,16,8623,2
22166,16,4475,2
22167,16,9467,2
22168,16,6800,2
22169,16,7150,2
22170,16,8161,3
22171,16,6786,2
22172,16,7357,2
22173,16,7108,3
22174,16,6935,2
22175,16,7617,2
22176,16,16276,16
22177,16,5513,3
22178,16,5407,2
22179,16,8312,3
22180,16,14723,16
22181,16,3973,2
22182,16,8284,2
22183,16,5646,3
22184,16,3892,2
22185,16,17805,16
22186,16,9263,3
22187,16,6734,2
22188,16,5462,2
22189,16,7196,2
22190,16,9500,3
22191,16,5563,2
22192,16,8961,3
22193,16,9320,2
22194,16,5555,2
22195,16,6161,2
22196,16,9070,2
22197,16,15078,16
22198,16,9353,3
22199,16,7372,3
22200,16,6862,3
22201,16,11492,16
22202,16,5333,2
22203,16,4496,2
22204,16,17242,12
22205,16,14799,16
22206,16,15734,16
22207,16,18657,16
22208,16,9494,2
22209,16,11145,16
22210,16,8878,2
22211,16,5882,3
22212,16,17928,16
22213,16,15727,7
22214,16,10890,16
22215,16,5304,3
22216,16,11051,7
22217,16,7871,2
22218,16,5735,3
22219,16,9244,2
22220,16,5132,2
22221,16,4703,2
22222,16,8505,3
22223,16,6817,3
22224,16,8805,3
22225,16,5805,3
22226,16,16055,7
22227,16,4118,2
22228,16,9602,2
22229,16,6977,2
22230,16,5006,2
22231,16,5004,3
22232,16,4762,2
22233,16,7255,3
22234,16,4976,2
22235,16,14991,7
22236,16,7888,2
22237,16,9117,2
22238,16,5147,3
22239,16,11353,16
22240,16,4344,2
22241,16,4706,2
22242,16,8490,2
22243,16,5485,3
22244,16,9592,2
22245,16,9648,2
22246,16,9380,3
22247,16,9335,3
22248,16,9303,2
22249,16,8005,3
22250,16,8967,2
22251,16,4946,2
22252,16,9266,3
22253,16,4522,2
22254,16,7104,2
22255,16,5433,3
22256,16,8792,3
22257,16,19673,16
22258,16,8423,2
22259,16,7159,2
22260,16,4653,2
22261,16,5768,2
22262,16,5821,2
22263,16,4756,2
22264,16,6162,2
22265,16,5400,2
22266,16,5059,3
22267,16,9217,2
22268,16,9717,3
22269,16,8092,3
22270,16,7392,2
22271,16,12019,7
22272,16,7697,2
22273,16,5415,2
22274,16,6922,2
22275,16,4451,3
22276,16,4215,3
22277,16,4790,2
22278,16,5900,3
22279,16,4034,2
22280,16,8992,3
22281,16,8437,3
22282,16,10328,16
22283,16,4485,2
22284,16,10618,12
22285,16,8895,2
22286,16,19410,16
22287,16,5776,2
22288,16,12253,16
22289,16,16940,7
22290,16,3867,2
22291,16,9355,2
22292,16,11807,16
22293,16,9088,2
22294,16,9228,2
22295,16,6271,2
22296,16,9064,2
22297,16,7891,2
22298,16,8566,2
22299,16,8363,2
22300,16,8609,2
22301,16,8393,2
22302,16,10238,16
22303,16,6234,3
22304,16,5045,3
22305,16,5318,2
22306,16,8863,2
22307,16,4233,2
22308,16,9044,3
22309,16,5679,2
22310,16,16738,16
22311,16,16308,16
22312,16,7302,2
22313,16,9011,3
22314,16,8588,3
22315,16,4014,2
22316,16,8905,3
22317,16,5588,3
22318,16,5464,2
22319,16,17978,16
22320,16,5460,2
22321,16,12528,14
22322,16,9006,2
22323,16,8710,2
22324,16,20088,16
22325,16,9410,2
22326,16,19547,16
22327,16,6212,2
22328,16,7769,3
22329,16,9209,2
22330,16,5248,2
22331,16,4131,2
22332,16,14060,16
22333,16,12041,16
22334,16,5539,2
22335,16,6614,3
22336,16,16352,16
22337,16,9700,2
22338,16,21114,16
22339,16,5094,3
22340,16,7244,2
22341,16,6934,2
22342,16,15987,16
22343,16,9369,2
22344,16,6453,3
22345,16,18388,16
22346,16,10018,16
22347,16,8918,3
22348,16,6738,2
22349,16,14598,7
22350,16,5681,2
22351,16,18998,16
22352,16,8246,3
22353,16,7538,3
22354,16,7966,2
22355,16,19435,6
22356,16,10119,16
22357,16,8430,3
22358,16,18230,7
22359,16,16085,16
22360,16,15558,16
22361,16,20679,16
22362,16,18151,16
22363,16,4386,2
22364,16,9332,3
22365,16,12802,7
22366,16,12364,16
22367,16,8455,2
22368,16,6907,3
22369,16,14765,16
22370,16,4336,2
22371,16,7299,3
22372,16,18890,7
22373,16,9685,3
22374,16,13722,16
22375,16,19228,16
22376,16,13996,16
22377,16,17580,14
22378,16,9192,2
22379,16,9423,2
22380,16,10562,16
22381,16,11517,16
22382,16,17864,16
22383,16,15775,16
22384,16,18771,16
22385,16,16497,16
22386,16,6639,3
22387,16,4129,2
22388,16,7398,2
22389,16,8524,2
22390,16,8215,3
22391,16,14521,16
22392,16,3822,3
22393,16,19536,7
22394,16,8720,2
22395,16,5200,3
22396,16,7461,2
22397,16,9548,3
22398,16,4275,2
22399,16,7320,3
22400,16,10612,16
22401,16,12691,16
22402,16,18000,16
22403,16,17376,16
22404,16,7738,2
22405,16,5362,2
22406,16,11509,16
22407,16,4705,2
22408,16,7801,2
22409,16,9230,2
22410,16,16584,16
22411,16,6636,3
22412,16,9734,2
22413,16,19623,16
22414,16,4383,2
22415,16,4254,2
22416,16,7113,3
22417,16,5030,2
22418,16,13664,14
22419,16,20111,16
22420,16,20822,14
22421,16,10181,7
22422,16,18739,16
22423,16,19264,16
22424,16,11377,16
22425,16,17647,16
22426,16,4582,3
22427,16,3780,2
22428,16,7380,3
22429,16,3741,2
22430,16,9728,2
22431,16,4595,2
22432,16,13546,16
22433,16,15856,17
22434,16,12711,16
22435,16,8470,2
22436,16,13108,16
22437,16,20974,16
22438,16,19773,16
22439,16,19084,16
22440,16,12311,16
22441,16,9248,3
22442,16,4830,3
22443,16,6806,2
22444,16,14824,16
22445,16,8290,3
22446,16,18909,16
22447,16,17063,16
22448,16,19283,16
22449,16,20733,14
22450,16,5302,2
22451,16,7497,2
22452,16,7305,3
22453,16,8266,2
22454,16,12127,7
22455,16,12687,16
22456,16,15923,16
22457,16,12548,16
22458,16,6272,3
22459,16,13223,7
22460,16,14978,7
22461,16,11075,7
22462,16,10040,16
22463,16,13074,7
22464,16,7174,2
22465,16,3900,3
22466,16,17537,16
22467,16,7753,2
22468,16,19989,16
22469,16,19528,7
22470,16,12909,14
22471,16,15981,16
22472,16,5095,3
22473,16,17318,16
22474,16,8766,3
22475,16,8034,2
22476,16,5154,3
22477,16,12289,16
22478,16,13689,16
22479,16,17248,16
22480,16,10762,16
22481,16,10577,16
22482,16,15100,16
22483,16,20859,16
22484,16,17194,16
22485,16,12342,16
22486,16,15383,16
22487,16,18727,16
22488,16,17199,16
22489,16,12105,16
22490,16,20871,16
22491,16,20187,16
22492,16,13126,16
22493,16,10903,16
22494,16,14969,16
22495,16,10410,16
22496,16,13032,16
22497,16,10423,16
22498,16,11752,16
22499,16,18535,16
22500,16,17715,16
22501,16,16785,16
22502,16,17834,16
22503,16,13574,16
22504,16,9891,16
22505,16,15627,16
22506,16,17019,16
22507,16,18255,16
22508,16,14825,16
22509,16,20566,16
22510,16,17576,16
22511,16,20678,16
22512,16,9830,16
22513,16,9536,2
22514,16,20612,16
22515,16,13453,16
22516,16,18805,16
22517,16,16792,16
22518,16,18978,16
22519,16,19761,16
22520,16,10104,16
22521,16,20466,16
22522,16,16620,16
22523,16,15779,16
22524,16,18404,16
22525,16,20190,16
22526,16,5019,3
22527,16,13351,16
22528,16,13977,16
22529,16,17857,16
22530,16,16407,16
22531,16,15398,16
22532,17,20127,16
22533,17,12174,16
22534,17,17248,16
22535,17,20079,16
22536,17,17928,16
22537,17,18132,16
22538,17,16738,16
22539,17,18619,16
22540,17,20874,16
22541,17,15494,16
22542,17,10128,16
22543,17,14778,16
22544,17,12460,16
22545,17,15211,16
22546,17,11994,16
22547,17,21178,16
22548,17,19916,16
22549,17,19547,16
22550,17,17453,16
22551,17,13672,16
22552,17,16684,16
22553,17,10979,16
22554,17,18832,16
22555,17,13467,16
22556,17,5432,2
22557,17,14612,16
22558,17,15078,16
22559,17,13516,16
22560,17,13996,16
22561,17,18044,16
22562,17,19594,16
22563,17,17639,16
22564,17,10803,16
22565,17,9438,2
22566,17,16033,16
22567,17,18139,16
22568,17,10295,16
22569,17,16591,16
22570,17,10577,16
22571,17,9162,3
22572,17,5588,2
22573,17,7089,3
22574,17,6286,2
22575,17,8987,3
22576,17,12051,16
22577,17,15259,16
22578,17,18447,16
22579,17,18032,16
22580,17,6343,3
22581,17,9084,3
22582,17,7461,3
22583,17,16169,12
22584,17,6515,3
22585,17,8214,3
22586,17,5147,3
22587,17,8805,2
22588,17,8213,3
22589,17,9319,3
22590,17,9007,2
22591,17,4837,3
22592,17,15953,12
22593,17,8623,3
22594,17,13353,12
22595,17,8866,3
22596,17,7384,2
22597,17,5946,2
22598,17,7420,2
22599,17,3797,3
22600,17,11718,16
22601,17,7958,3
22602,17,7726,2
22603,17,6700,2
22604,17,3871,2
22605,17,4694,2
22606,17,7302,2
22607,17,6119,2
22608,17,9274,3
22609,17,5850,2
22610,17,20081,16
22611,17,7115,2
22612,17,21134,16
22613,17,15006,16
22614,17,7013,2
22615,17,9468,3
22616,17,6588,3
22617,17,6186,2
22618,17,9653,2
22619,17,7668,2
22620,17,5284,2
22621,17,12745,16
22622,17,3969,3
22623,17,9758,16
22624,17,3841,3
22625,17,4846,3
22626,17,5825,3
22627,17,6649,2
22628,17,17447,16
22629,17,4383,2
22630,17,7990,3
22631,17,7297,2
22632,17,21197,16
22633,17,8161,2
22634,17,20670,16
22635,17,8278,2
22636,17,7106,3
22637,17,19989,16
22638,17,8653,3
22639,17,4847,3
22640,17,4246,2
22641,17,4767,2
22642,17,7729,2
22643,17,9101,2
22644,17,8539,2
22645,17,5120,2
22646,17,4799,3
22647,17,7589,3
22648,17,7315,3
22649,17,18388,16
22650,17,5928,3
22651,17,9391,3
22652,17,16834,16
22653,17,7284,3
22654,17,6288,2
22655,17,5156,2
22656,17,7170,2
22657,17,8737,3
22658,17,10115,16
22659,17,7650,2
22660,17,4319,2
22661,17,6234,3
22662,17,6270,2
22663,17,4367,3
22664,17,8284,2
22665,17,6965,2
22666,17,7720,3
22667,17,7380,2
22668,17,7085,3
22669,17,7784,2
22670,17,5631,2
22671,17,17706,16
22672,17,7483,3
22673,17,15856,17
22674,17,19811,16
22675,17,11088,12
22676,17,17079,16
22677,17,6997,2
22678,17,9057,2
22679,17,9579,2
22680,17,3822,3
22681,17,5152,3
22682,17,18657,16
22683,17,6026,3
22684,17,5019,3
22685,17,5625,3
22686,17,7326,3
22687,17,13723,7
22688,17,10618,12
22689,17,6723,2
22690,17,5305,2
22691,17,7911,2
22692,17,5017,2
22693,17,4792,2
22694,17,6249,2
22695,17,5045,3
22696,17,19844,12
22697,17,3780,3
22698,17,5094,2
22699,17,5352,2
22700,17,5964,2
22701,17,7513,2
22702,17,4106,2
22703,17,6761,2
22704,17,7214,3
22705,17,4344,2
22706,17,6868,3
22707,17,7096,2
22708,17,11189,16
22709,17,6252,2
22710,17,5734,3
22711,17,8532,2
22712,17,5604,2
22713,17,8410,2
22714,17,4012,2
22715,17,6701,2
22716,17,8092,3
22717,17,5397,2
22718,17,15432,16
22719,17,6929,2
22720,17,8141,2
22721,17,9500,2
22722,17,5736,2
22723,17,10510,16
22724,17,4555,2
22725,17,8895,2
22726,17,6823,3
22727,17,9700,2
22728,17,8028,3
22729,17,4417,2
22730,17,5505,3
22731,17,5953,2
22732,17,6592,3
22733,17,18925,7
22734,17,9464,3
22735,17,19529,16
22736,17,16176,16
22737,17,5194,3
22738,17,16584,16
22739,17,13958,16
22740,17,8215,2
22741,17,15170,16
22742,17,5772,3
22743,17,7265,2
22744,17,9630,2
22745,17,5832,3
22746,17,8187,2
22747,17,9585,3
22748,17,3749,2
22749,17,8409,3
22750,17,5127,3
22751,17,9536,2
22752,17,6857,3
22753,17,7018,2
22754,17,4244,2
22755,17,5590,2
22756,17,18566,16
22757,17,20871,16
22758,17,9310,3
22759,17,5211,2
22760,17,9332,2
22761,17,6756,2
22762,17,8779,2
22763,17,5852,3
22764,17,5381,2
22765,17,17982,16
22766,17,4545,2
22767,17,9591,2
22768,17,6593,3
22769,17,4419,2
22770,17,10508,16
22771,17,8669,3
22772,17,6932,3
22773,17,8639,3
22774,17,19536,7
22775,17,4097,2
22776,17,6501,3
22777,17,5721,2
22778,17,5485,3
22779,17,4773,2
22780,17,6212,2
22781,17,3921,3
22782,17,10962,16
22783,17,4255,3
22784,17,9224,2
22785,17,5131,2
22786,17,4793,2
22787,17,6242,3
22788,17,6901,3
22789,17,9042,2
22790,17,9410,3
22791,17,6859,3
22792,17,8455,2
22793,17,7656,3
22794,17,6907,3
22795,17,18660,16
22796,17,13008,16
22797,17,10762,16
22798,17,5960,2
22799,17,8536,3
22800,17,4331,2
22801,17,8106,2
22802,17,4582,3
22803,17,4143,3
22804,17,8443,2
22805,17,12364,16
22806,17,4901,3
22807,17,4156,2
22808,17,4560,2
22809,17,14855,16
22810,17,20879,16
22811,17,4275,3
22812,17,19264,16
22813,17,5212,2
22814,17,8937,3
22815,17,20716,16
22816,17,9175,2
22817,17,3819,2
22818,17,5355,2
22819,17,5058,3
22820,17,4977,2
22821,17,8609,2
22822,17,8879,2
22823,17,3706,2
22824,17,4616,3
22825,17,9099,3
22826,17,8130,2
22827,17,6298,3
22828,17,3907,2
22829,17,7180,3
22830,17,4631,2
22831,17,5337,3
22832,17,13098,16
22833,17,6604,2
22834,17,9248,3
22835,17,8999,2
22836,17,6060,3
22837,17,4261,2
22838,17,6474,2
22839,17,7191,2
22840,17,7485,2
22841,17,14494,16
22842,17,6332,2
22843,17,14919,16
22844,17,20679,16
22845,17,6267,3
22846,17,11612,16
22847,17,8961,2
22848,17,4601,3
22849,17,8845,3
22850,17,4842,2
22851,17,6361,2
22852,17,6449,3
22853,17,6843,3
22854,17,7274,3
22855,17,3947,2
22856,17,4129,2
22857,17,8271,2
22858,17,5768,2
22859,17,4505,2
22860,17,4268,2
22861,17,7281,2
22862,17,10061,16
22863,17,6297,2
22864,17,10470,16
22865,17,8277,2
22866,17,7672,2
22867,17,5728,2
22868,17,4990,2
22869,17,4334,2
22870,17,6639,2
22871,17,5882,2
22872,17,15151,16
22873,17,7973,3
22874,17,4248,2
22875,17,4475,3
22876,17,4969,3
22877,17,7320,2
22878,17,3851,2
22879,17,9407,2
22880,17,5042,2
22881,17,17655,16
22882,17,6498,2
22883,17,7731,3
22884,17,20723,16
22885,17,5316,3
22886,17,11762,16
22887,17,9720,3
22888,17,9349,3
22889,17,5030,2
22890,17,6563,2
22891,17,11070,16
22892,17,5844,3
22893,17,4825,2
22894,17,4113,2
22895,17,5064,2
22896,17,8363,3
22897,17,18318,16
22898,17,21131,16
22899,17,19514,16
22900,17,5454,3
22901,17,20810,16
22902,17,5595,3
22903,17,10903,16
22904,17,6162,2
22905,17,7539,2
22906,17,17130,16
22907,17,4256,3
22908,17,5310,2
22909,17,14376,16
22910,17,13629,16
22911,17,5452,3
22912,17,9038,2
22913,17,8893,3
22914,17,7845,3
22915,17,5460,3
22916,17,4019,2
22917,17,9261,2
22918,17,9235,3
22919,17,4485,2
22920,17,7017,3
22921,17,5826,2
22922,17,7819,3
22923,17,5507,2
22924,17,4805,3
22925,17,6906,2
22926,17,9516,2
22927,17,8688,2
22928,17,7697,2
22929,17,6094,2
22930,17,8342,2
22931,17,8751,2
22932,17,7032,3
22933,17,4142,2
22934,17,4551,2
22935,17,8248,2
22936,17,17656,16
22937,17,8731,2
22938,17,9902,12
22939,17,17853,12
22940,17,6759,3
22941,17,12363,12
22942,17,17720,12
22943,17,10127,12
22944,17,10450,12
22945,17,13607,12
22946,17,9872,12
22947,17,11963,12
22948,17,6511,3
22949,17,4045,2
22950,17,4817,2
22951,17,6704,3
22952,17,8816,2
22953,17,4685,2
22954,17,5027,3
22955,17,6159,3
22956,17,4454,2
22957,17,4152,2
22958,17,5186,2
22959,17,20384,12
22960,17,5627,3
22961,17,5764,2
22962,17,15928,12
22963,17,8305,3
22964,17,15008,12
22965,17,10251,10
22966,17,7181,3
22967,17,9209,2
22968,17,4395,3
22969,17,4855,3
22970,17,3802,2
22971,17,10580,12
22972,17,8378,3
22973,17,13648,12
22974,17,13351,16
22975,17,3889,2
22976,17,16920,16
22977,17,9400,3
22978,17,20585,12
22979,17,13339,12
22980,17,6167,2
22981,17,13812,12
22982,17,17242,12
22983,17,4032,3
22984,17,5170,2
22985,17,8433,2
22986,17,5218,2
22987,17,9242,3
22988,17,8766,2
22989,17,5451,2
22990,17,8520,2
22991,17,5797,2
22992,17,7457,2
22993,17,4457,3
22994,17,15627,16
22995,17,5304,2
22996,17,6471,2
22997,17,6737,2
22998,17,4764,2
22999,17,5689,2
23000,17,7299,3
23001,17,8890,3
23002,17,7686,2
23003,17,7801,3
23004,17,7574,3
23005,17,9552,2
23006,17,9217,2
23007,17,6112,3
23008,17,6738,3
23009,17,3767,2
23010,17,6329,2
23011,17,5735,2
23012,17,7657,2
23013,17,3844,3
23014,17,8326,2
23015,17,4653,2
23016,17,5646,2
23017,17,12147,7
23018,17,7758,2
23019,17,7025,2
23020,17,6690,3
23021,17,7753,2
23022,17,9467,2
23023,17,11836,12
23024,17,8935,3
23025,17,6316,2
23026,17,6453,3
23027,17,5130,2
23028,17,17864,16
23029,17,7874,2
23030,17,7530,3
23031,17,5885,3
23032,17,6510,3
23033,17,4241,2
23034,17,8261,2
23035,17,9064,3
23036,17,14777,12
23037,17,19548,12
23038,17,9348,3
23039,17,5674,2
23040,17,11826,12
23041,17,8476,2
23042,17,4415,3
23043,17,11268,12
23044,17,5092,3
23045,17,5886,3
23046,17,8663,3
23047,17,4336,2
23048,17,7823,2
23049,17,4233,2
23050,17,19873,12
23051,17,8185,2
23052,17,9072,3
23053,17,6612,3
23054,17,9449,2
23055,17,10857,5
23056,17,7721,2
23057,17,15338,7
23058,17,9389,2
23059,17,12817,16
23060,17,9051,2
23061,17,3723,2
23062,17,8662,3
23063,17,5693,2
23064,17,4689,3
23065,17,6772,2
23066,17,5003,2
23067,17,9108,3
23068,17,5318,2
23069,17,6398,3
23070,17,4236,2
23071,17,3726,3
23072,17,6015,2
23073,17,9281,2
23074,17,4178,2
23075,17,7982,2
23076,17,13341,16
23077,17,8707,2
23078,17,8705,2
23079,17,8684,2
23080,17,5200,3
23081,17,5805,2
23082,17,6147,2
23083,17,4762,3
23084,17,8994,2
23085,17,9721,3
23086,17,18014,16
23087,17,6435,3
23088,17,7167,3
23089,17,8246,3
23090,17,7592,3
23091,17,4656,2
23092,17,7855,3
23093,17,16618,16
23094,17,9228,3
23095,17,6304,3
23096,17,4633,2
23097,17,4924,2
23098,17,5782,2
