,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1514,-0.34082097,-0.68042326,0.49837077,-0.050091155,0.48662102,0.17971565,-0.056628503,-0.24403617,0.30579713,-0.47328278,0.8772271,0.48257583,0.70363903,0.79080003,-0.65519536,-0.46414948
1515,-0.3289495,0.55590266,-0.54079455,0.87743,-1.1167054,0.54122066,-0.22652811,-1.3726363,-0.3916075,0.045385305,-0.086351916,-0.70937026,-1.2358071,0.2856644,0.6635516,-0.5331504
1516,0.89778197,0.68783855,-0.555329,0.092910364,0.17834508,0.61345303,0.526069,1.1589019,-0.4882491,0.42846286,-0.48227948,0.50757504,-0.61582094,-1.098213,1.3810428,-0.6431496
1517,1.0704471,0.51771146,0.29150778,0.82504725,-0.8174051,0.68637884,-0.589657,-0.76846665,0.39820546,0.52232695,0.3213588,0.2908497,-0.2568947,0.4505219,-0.72897816,0.21846472
1518,-0.37898844,0.7381394,-0.39161023,-0.0044622943,-0.99714905,-0.5137641,-0.3296851,-0.07782461,0.45643282,-0.16669282,0.45123452,0.32620937,-0.019877888,0.30122918,-0.16006319,-1.1408861
1519,-0.8061155,-0.14637265,0.14238682,0.48909307,-0.82356,-0.36563706,-1.0180786,-0.85840106,0.29332092,-0.79986966,0.4751582,-0.33888954,-0.39422187,0.9548711,-0.3929279,0.23097758
1520,0.16825241,-0.05823835,-0.05375524,-0.39688408,-0.7862627,-0.010846466,-0.08312518,0.43508783,-0.84806406,0.04379949,-0.47146386,-0.38791877,0.525154,0.9090061,-0.41146427,-0.5576839
1521,-0.78644276,-0.42845666,-0.31146124,0.37225807,0.061928235,-0.13950929,0.0733474,-0.7757607,0.3792466,-0.4320644,0.6943216,0.5343849,0.47802535,1.3932142,0.5340254,-0.94292104
1522,0.59397054,0.99372977,-0.1837894,-0.9226067,-1.2896998,0.46537718,-0.010581277,0.26541084,-0.70984805,-0.3483183,-0.026174124,-0.42963022,0.13240933,1.3801693,0.18244015,0.78632486
1523,0.043901064,-0.04330355,-0.615943,-0.42660117,-0.31168953,-1.0378329,0.009514064,0.33016258,0.16804507,-0.610793,0.31977338,0.08555715,-0.2060414,-0.22782779,0.4091185,-0.30952948
1524,-0.45806658,-0.26453197,-0.6485118,0.44055712,-1.0960902,0.14483711,-0.7395242,-0.16871363,0.3993846,-0.8179346,0.5084156,1.3813556,0.6749655,0.8058198,-0.3628584,-0.7505691
1525,-0.38470364,0.42472214,-0.34877393,0.2059977,-0.5368081,-0.049170017,0.03679426,-0.85705936,-0.18819612,-0.8919718,0.94413054,0.30927512,-0.05556322,0.6812321,0.09259899,-0.8140362
1526,0.25820214,-0.331598,-0.48947775,-0.9524753,0.036241114,-1.0707123,-0.5470433,0.73215663,-0.16157696,-0.06657625,0.47930688,0.83425426,0.10112829,0.03711184,-0.4309826,0.9507952
1527,-0.3541097,0.9866496,-0.0027285647,0.2587542,-1.039862,1.0996389,0.64798397,0.15108046,-0.72307885,0.19513431,-0.65306187,0.4845748,0.21668187,-0.53154725,0.6100447,-0.9935925
1528,-0.13514979,0.1476522,-0.62196976,1.0380286,-0.93218076,0.34998834,-0.67555374,-1.430799,-0.75770605,0.46211642,-0.69358075,0.10423569,-0.48768678,1.2145716,0.17725591,0.08000456
1529,0.4375795,0.24275957,0.30357078,-0.10330932,-0.7183231,-1.1855366,-0.10682916,0.7899395,0.3080483,0.11193189,-0.89127487,1.1417638,0.7975956,0.27950102,-0.42598146,-0.015925374
1530,0.31590688,0.48560417,0.83220893,0.900675,0.7176694,0.24108924,0.29114884,0.53519547,0.10583865,0.015903182,0.22920197,0.03259939,-0.46557808,0.27758414,0.015238632,-0.3736971
1531,-0.35146117,-0.96015584,-0.57199,-0.07694419,0.6044508,-0.3931415,0.0652736,-0.43241858,0.27293172,0.5906391,-0.5210032,-0.65474886,0.7554226,-0.27500206,0.1153373,-0.12253762
1532,0.580509,0.20993407,-0.6119428,-1.0499233,-0.2891427,1.4591058,0.35961148,0.82900244,-0.39578858,0.79762995,0.18318677,-0.3595597,-0.06804174,-0.028519318,0.55525285,-0.2763191
1533,0.19432853,-0.93338335,0.12838212,-0.16740255,1.2247396,-0.5405547,0.21629655,-0.56606215,0.47531575,0.1341627,0.9676027,1.4774675,0.82039076,0.5219635,-0.50973934,0.30337363
1534,-0.63611186,-0.5405145,-1.020768,0.48379868,-0.2924567,-0.7906981,0.81456643,0.98359907,0.22741972,-0.057109743,-0.5286353,-0.41841406,-1.0150812,-1.0805117,-0.36674017,-0.4751094
1535,-0.08922154,1.8353077,0.5865353,-0.6754642,-0.37741047,0.6516177,-0.05945923,-0.29379585,-0.7269509,0.3886443,0.54167914,0.022552758,-0.07465611,0.5236783,-0.34202954,-0.42727035
1536,0.67086816,0.6308431,-0.008086465,0.06522137,-0.12719855,0.47268963,0.55571175,-0.5912759,-0.30049232,0.36302918,-0.8717084,0.24065909,0.12451539,-0.04444243,0.20348878,-0.32961738
1537,0.30277097,-0.4652511,-0.6023385,-0.43739426,0.36231706,-0.30310756,1.1145372,-0.046766423,0.11310008,-0.4718092,0.33751813,0.51810145,0.32700968,0.38443846,-1.1254027,0.7335822
1538,0.7859075,0.35403043,1.0212802,0.6323282,0.95872724,1.3665166,0.78300834,-0.22757846,0.13413678,-0.16488093,0.42450678,0.7949468,-0.089074686,0.5304315,-0.845944,0.3297485
1539,0.2647369,-0.2647998,-0.4939744,0.015607115,-0.4958716,0.407106,0.9622986,-0.4304796,-0.8835288,-0.12947112,-0.17068505,-0.5816757,0.3559608,0.49171436,0.8471089,-0.58237565
1540,0.41719455,0.7671507,-0.15253395,-0.32344735,-0.62416226,0.23267215,0.1812019,0.81424123,-0.0015334338,0.013309441,-0.503487,0.22244251,0.07795403,-0.5068751,-0.29249603,-0.91755813
1541,-0.84570676,-0.04742098,-0.9161524,-0.5230117,-0.48372915,-0.5716203,-0.13586009,0.06443521,0.119651966,-0.39032742,0.27881005,0.24475762,0.101160385,0.2479809,-0.17652974,-0.41320807
1542,-0.0010933354,0.07330282,-0.14301327,0.022733746,-0.57196057,0.32162863,-0.37750354,-0.51409584,-0.5068066,-0.51209706,0.7300386,0.58177197,0.10373937,1.4586296,-1.3056695,-0.032948285
1543,0.00391075,0.014018804,0.22371715,0.71363056,0.35595506,0.4806781,-0.17177454,-0.5539443,0.398177,0.23836508,0.4938497,0.4755234,-0.6106916,-0.56308556,-0.3263341,0.56246746
1544,-0.40783817,0.8971866,-0.14923239,-0.49973077,-0.7458057,-0.07627663,-0.0610706,-1.2233647,-0.74654496,-0.608888,-0.28310275,-0.18493207,0.15295413,0.76453125,-0.64053947,-0.4495176
1545,0.895414,0.25683546,0.4142135,-0.07047242,-0.47071075,-0.19745359,-1.3244481,-1.0428048,0.75228214,0.7416302,0.5149206,-0.16146375,-0.032923937,0.2741551,-1.3552196,-0.36932582
1546,0.6195102,0.30210406,-1.080268,-0.017736547,-0.26199418,1.4087398,0.4440722,1.2602974,-0.55408275,-0.62805647,-0.7770609,0.74490714,-0.19066188,-1.0669134,1.0346007,-0.46105075
1547,-0.3445555,1.1120048,0.6519563,0.18840976,0.29677427,0.5355795,0.9147404,-0.20946944,0.0134629235,0.20526543,-0.13950935,0.2832629,0.17834947,-0.8264577,-0.14773485,0.7262349
1548,-0.31853986,-0.6222768,0.77579004,-0.04070612,1.355243,-0.28135213,0.066379786,-0.10196473,0.86190903,-0.11456884,1.3619848,0.07677364,0.6950628,0.76694274,0.052195974,-0.46788967
1549,0.39691454,-0.3176139,-0.4396017,0.10223798,-0.19576299,-0.06892288,0.66219646,1.2969836,-0.2437585,-0.6073554,-0.67227584,0.60251415,-0.07083637,-0.64153,-0.5105805,-0.12086873
1550,-0.347991,0.16265728,1.4116013,-0.4156778,0.29749295,-0.34919718,-1.2602727,-1.3893759,1.3106623,0.036212817,1.049869,0.044019766,-0.3134618,0.23156047,-1.5421846,0.5924499
1551,0.8899435,0.17320494,-0.42476314,-1.543433,-0.38282278,0.7751249,-0.5638734,-0.10304849,0.6236203,0.46372843,0.6322802,0.38777834,0.000505954,-0.06805849,-0.15992361,-0.31881827
1552,0.2037959,-0.10137954,-0.134907,-1.1565008,-0.38082752,0.23420352,0.17097777,0.26929012,-0.12710065,-0.113977365,-0.18396917,-0.04104501,-0.0032014623,-0.33247414,0.9764074,-0.89669365
1553,0.2309732,0.043654516,0.22568068,0.83871555,-0.19259983,-0.09702535,-0.15321642,-0.98836017,-0.030084416,-0.5821675,-0.46156123,0.91257644,-0.45626217,-0.25648192,-0.04727352,0.21316846
1554,-0.18248495,-0.26687795,-0.23492035,0.44215602,0.20782179,-0.24569473,-0.25122622,-0.58675075,0.26793176,0.30354783,0.025312692,0.35430932,-0.5746233,-0.18724939,0.2777274,-0.067312166
1555,-0.44662362,-0.023068167,0.78846246,-0.12216392,0.6463678,-0.24117485,0.29494599,-0.74680877,0.050259136,-0.21004817,-0.14229554,-0.26401687,0.24723962,0.5321225,-0.25254023,0.21659257
1556,0.3370325,0.038417816,-0.536451,0.4530182,-0.9680861,0.16814601,-0.5399579,-0.58678067,0.7243508,-1.12987,-0.1486111,0.2765733,0.081129946,-0.07873672,-0.21249065,-0.87990826
1557,0.9548987,-0.34408373,0.5181565,0.3025275,0.69874614,-0.00326851,0.39499584,0.23682624,1.1781038,-0.36992437,0.07141339,1.2153479,0.14875934,-0.89637065,-0.67778367,0.093416125
1558,0.81259686,-0.9492436,-0.83605534,-1.1264735,-0.35498607,0.012184881,0.38166967,0.71725976,0.12931252,0.21224543,-0.6352295,0.45569974,0.46682855,0.13923684,0.6032128,0.305403
1559,1.0483496,-0.46235907,0.053951368,-0.42877638,-0.028828371,0.54518515,0.4794836,0.46300513,-0.011313811,-0.09177548,-0.6263882,0.80459404,-0.013582878,-0.4744622,0.93743145,0.025050797
1560,-0.6993422,0.36046362,0.5088895,-0.511323,-0.46193352,-0.107197836,-0.9452446,-0.07812605,-0.16448772,-0.13086116,-1.052734,-0.4018678,-0.09776193,0.78442556,-1.5755162,1.6461867
1561,0.06875761,0.16464902,0.41005996,0.2332643,0.51476645,0.14712438,1.0269575,-0.28707948,-0.14126673,-0.79726446,0.9619447,0.2788312,-0.36815476,-0.26390377,-0.71936816,0.025124155
1562,-0.5490892,0.6538322,1.0680467,-0.49892986,0.4896831,0.4032486,-0.42188585,-0.7258732,0.33242044,0.12553197,0.076188095,-0.8068626,-0.54319537,-0.21274915,-0.51625264,0.88218415
1563,-0.16703853,-0.19417387,0.39411047,0.21308726,0.0917662,-0.3535173,0.12942742,-1.203498,0.17594877,-0.7378717,1.1380497,-0.1196692,-1.0622826,0.011044793,-0.22364359,-1.0639628
1564,0.64369965,-0.6012221,-0.017312791,0.40006942,0.48853213,0.31836617,0.62536794,0.964836,0.3685233,-0.48285204,0.22972038,0.6488049,0.15345308,-0.5141041,-0.7062807,-0.39337295
1565,0.21433727,0.7390211,-1.665904,-1.0791631,-1.2480276,0.7846366,-0.69122946,0.39511937,0.12409086,0.11715479,0.10046568,0.34211087,-0.500219,0.15053129,0.3511903,-0.5508431
1566,0.78148323,-0.11300341,-0.2341299,0.4949327,-0.7216297,-0.21397322,0.42428064,1.4231967,-0.32522312,0.17178166,-1.2590665,0.47437108,0.05706843,-0.7195964,-0.5285308,-0.21454372
1567,0.32811397,0.45720142,-0.03832891,0.33476728,-0.20180732,0.99287426,0.59407336,0.19914085,-0.43778053,-0.36148766,-0.47155342,1.1457951,0.35979316,-0.6274058,0.95343494,-0.67238516
1568,0.046383977,0.46838117,0.4957367,0.3983848,0.20505327,0.8303974,0.2635161,0.31681252,-0.12560841,0.41708812,0.7910266,-0.099092335,0.017406158,-0.28637403,-0.5397133,0.22794424
1569,0.74596196,-0.2042577,0.7589379,0.40001172,0.9238838,0.4771032,0.67430747,-0.47241303,0.37767935,-0.67040396,0.90977997,1.0729531,-0.20531069,-0.13225497,-0.899718,0.4807182
1570,-0.30866712,0.67482877,0.20844865,0.41178071,-0.17135954,0.2102209,-0.82685786,-0.6193202,0.42133737,0.35475686,-0.36541772,-0.31459737,-1.1181312,-0.10718055,-0.17785731,0.5111034
1571,0.022940367,-0.17590901,-0.11648897,0.9933478,-0.09110211,-0.34731042,-0.7233821,-0.89944184,-0.29697755,0.23495066,-0.30813515,0.30094638,-1.1222153,-0.085189894,0.12341325,-0.4558186
1572,1.1620079,0.029168323,0.18235189,-0.41502976,0.27778655,0.47533578,0.43704802,0.23450032,0.10267569,0.27821347,-0.7476445,0.5891279,-0.10694507,-0.020953372,1.2102183,0.22750665
1573,0.309161,0.19784026,0.53922564,0.4671324,0.16340825,0.47546265,-0.14536154,-1.537547,0.5413762,0.17894116,0.6495386,0.82182133,-0.48030046,0.18747108,-0.27984798,0.8810243
1574,0.5476171,-0.20047574,0.63601863,-0.23016895,0.67011833,0.22602978,-0.18368152,-1.4907062,0.8612881,0.17103824,0.68577397,0.72978395,0.2843362,0.42450196,-1.2659364,-0.15723966
1575,-0.7519964,-0.36781323,-0.35944608,0.2727834,-0.43687576,-0.29877993,0.33266518,-0.43901798,-0.17214474,0.1864627,-0.6230862,-0.4280604,-0.37967026,-0.43501467,0.6103551,-0.238776
1576,0.26889247,0.7065835,0.055216953,0.5579445,-0.12825719,0.59322035,0.41902778,0.8956243,0.025980547,-0.64756936,-0.5251283,0.72207594,0.31216696,-0.68727624,0.3679912,-0.57259774
1577,-0.25339365,0.48339528,-0.3375226,0.42225176,-0.4320033,0.18706831,0.494324,-0.69883376,0.057015084,0.115352854,-0.23784676,0.32850432,-0.09195183,0.28075826,-0.07471211,0.8922356
1578,0.29516518,-0.2875525,0.087701865,0.5218033,-0.11733072,0.012629144,-0.11067129,-0.94869465,0.17217916,-0.28927147,0.7418653,0.20517552,-0.48544517,0.39086956,-0.49274224,-0.2858331
1579,0.44872332,-0.13201445,-0.23943794,1.3218248,0.40484086,0.59651196,0.69480133,-1.0525093,-0.43169197,-0.19024059,-0.02403209,0.44928026,-0.31505185,-0.05700974,0.79268503,-0.7213154
1580,0.4491042,0.14808221,-0.08653699,0.70503294,0.68011874,0.6475015,0.00042595714,-0.10465637,0.4109779,0.41445708,-0.18460149,-0.4233628,-0.7939432,0.4480338,0.34252873,-0.46649826
1581,0.1287665,-0.09624712,0.10346656,0.051605523,0.49633747,0.3171608,0.49313873,-0.9362428,-0.21997476,-0.1481002,-0.3145365,-0.033497795,0.012675442,0.25092244,-0.029433284,0.75527316
1582,0.05890812,-1.36163,-1.0589551,-0.2949782,-0.62095803,-1.0145311,-0.061417975,0.24379635,-0.2789705,-0.7454186,0.4757197,-0.15344201,-0.7094456,0.7262801,0.6895202,1.0945296
1583,-0.313524,0.6438024,0.20106393,-0.6088645,-0.49199855,0.5528108,0.24376833,0.3117259,-0.6555661,-0.7307545,-0.5175687,0.48744202,0.1854968,0.6493231,-1.4481869,0.26423758
1584,1.0216122,-0.19668034,0.19019237,0.029593114,0.19458684,0.3184758,0.243245,-0.31078205,0.15651922,0.16517213,0.36260056,-0.42645127,-0.14857475,0.13701788,0.70446706,0.77896243
1585,0.14707744,-0.8548781,-0.47673497,-0.03804324,0.13042068,-0.518923,-0.11094544,-0.89303905,0.8959093,0.026590725,0.45084882,0.5942709,-0.15225849,0.026505202,-0.3041659,0.916719
1586,0.84572995,-0.7304839,-0.044348754,-0.45786828,-0.24234337,-0.26919192,0.12982146,0.22597328,0.3813251,-0.36918068,1.1529733,0.29072618,-0.011642337,0.7061655,-0.3177686,0.5873756
1587,-1.6566097,-0.17667717,-0.10426933,-0.21326838,0.5578284,0.043256566,-0.18747997,-1.3954448,1.0033047,0.31022495,0.17046961,-0.62862444,-0.33688748,0.11298543,0.58120054,0.117381066
1588,0.85540974,-0.6017722,0.13376456,0.33561242,0.23504767,0.31173176,0.18880609,-0.16015986,0.082454115,-0.4480323,1.0186015,0.06472004,-0.13265759,0.16943674,0.02556895,0.49083322
1589,-0.08193936,0.5189722,0.53217024,0.53733265,-0.47855312,0.6769654,-0.31435874,-0.52371615,0.20139033,0.09213647,-0.17659709,0.7131282,-0.38351855,0.1309758,-0.3500095,0.123144865
1590,0.6842098,0.26451516,0.5777594,0.008580934,0.43400794,0.7782693,-0.04371146,0.45746064,0.17482305,0.2992489,0.98143804,0.2676732,-0.485665,-0.339779,-0.92060554,0.8720533
1591,0.3901372,-0.13367756,0.48973653,0.19911154,0.047811218,-0.34937084,-0.08075193,0.23201329,0.7699027,-0.12806922,-0.8189426,0.507107,0.7650478,-0.18164062,-0.5300434,-0.17936167
1592,0.15131623,0.15282969,-0.40338475,-0.7866991,-0.015342012,-0.60293967,0.015162744,1.7333207,0.2784807,-0.4886249,-0.41542378,1.0289853,0.2999142,-0.322983,-0.46114802,-0.29353526
1593,0.45331806,-1.1205451,-0.5165432,0.50227153,0.043516167,-0.25910008,0.2733162,-0.51394135,0.6208687,-0.3530733,0.48073912,-0.11031261,-0.1297688,1.0351515,0.0012896322,-0.37075186
1594,0.23021479,-0.66295743,-0.6532698,0.8069715,0.029097635,0.6960566,0.6809136,-1.3940513,-0.57600045,0.4785332,0.032853156,0.4090181,0.4611958,1.0415246,-0.17320798,0.17480764
1595,-0.6365144,-1.1778038,-0.61684567,0.5405812,0.21751666,-0.78874,-0.6433262,-1.2252935,0.614743,-0.08271367,0.5289254,0.94813174,0.008485027,0.6262118,0.4237176,-0.06658485
1596,-0.769217,-0.115509294,-0.05303759,1.1836517,-0.53388494,0.5043583,0.045184553,-1.0918721,0.19404516,-0.005451329,-0.030562859,-0.14722519,-0.58181506,1.2025809,0.0808612,-0.91832066
1597,-1.184787,-0.07605767,-0.43277848,0.49125892,-0.5085608,-0.587183,-0.32440257,-0.90102077,0.66789424,-0.83676106,0.6445579,0.57333386,-0.080396876,0.59947795,0.60881203,-0.96776736
1598,0.32990992,-0.07139939,-0.59382254,0.8343959,-0.73812544,1.0489273,0.25680012,-0.09999157,-0.3699194,-0.12051196,-0.31793764,0.60025364,-0.49395853,-0.4905234,0.5053634,-0.8702539
1599,0.30204242,-0.5560494,-0.25490424,-0.8621669,0.21665475,-0.46682328,-0.45191264,0.17679492,0.51509553,-0.26953313,1.1444042,1.5858974,0.37019113,-0.023280784,-0.72701657,0.5802948
1600,0.094235346,0.44748646,-0.007690184,1.0936188,-0.0029129852,-0.115818515,0.38104507,-0.57577264,0.5624614,0.07883199,-0.6893177,-0.73795545,-0.92507964,-0.26253155,0.96998453,-0.87947077
1601,-0.72075236,0.1842915,-0.5084716,0.54354537,-0.301279,0.40485382,0.61919385,-1.3024186,0.44097194,-0.28449476,0.2663097,0.23674157,-0.77583045,0.41542846,0.43435347,-1.6296833
1602,0.41061014,0.29662925,-0.5728245,0.8816468,-0.50100857,0.90789646,0.26128706,-0.14550972,-0.0646413,-0.052721217,0.023418725,0.57353204,-0.4843587,-0.44567537,0.2585655,-1.0092179
1603,0.28522122,-0.50067633,-0.7776427,0.63282925,-0.90210325,-0.5435795,0.34646344,0.15793186,0.93980706,-1.0042031,-0.3560028,0.24052562,0.07105348,0.2555244,-0.42316023,-0.38630515
1604,0.72895414,-0.26680237,-0.013675014,0.7438864,-0.08471359,1.3450712,0.09717282,0.71042424,0.023191452,-0.20904326,-0.27063856,1.053268,0.32337284,-0.2199165,-0.99722666,-0.28489244
1605,0.4039951,0.43319714,0.6737623,-0.54220915,0.13444278,0.41765788,-0.25941467,-0.39964035,-0.13262013,0.66126883,1.2299038,-0.38346452,0.09874209,0.66257465,0.51222235,0.5163838
1606,0.63927424,0.2049896,-0.39536658,-1.1853113,-0.06477229,-0.51663417,-0.40496606,1.3120596,-0.1558505,-0.2244406,0.34861752,0.82099754,0.03193421,-0.046727255,-0.7630274,0.3547575
1607,0.53039014,-0.1848987,-0.09250593,0.29517257,-0.23565373,-0.39799637,-0.9290671,-0.275197,-0.08852573,0.34646395,-0.29058763,-0.31141728,-1.076044,0.09092352,-0.76135653,-0.16830762
1608,0.18880083,-0.89906925,-0.16402796,-0.078767076,-0.45285428,-0.6376132,-0.42494702,-1.214632,0.27925032,-0.041997444,0.5347484,-0.87761056,-0.59211564,0.45062533,1.1233821,0.19301623
1609,-0.7843235,0.5797666,0.6241009,0.0075992197,-0.70377976,-0.31494847,-0.8058072,-1.4933685,-0.22278053,0.16359958,0.51222503,-0.6110268,-0.027050622,1.4787961,-0.29971194,0.6153398
1610,0.4634906,-0.5000148,-0.41198844,0.23399615,0.42624885,-0.09888786,-0.31870055,0.08184888,0.003762506,0.5179909,0.20815817,-0.15460773,-0.018102735,0.49248043,-0.96819645,0.27002448
1611,0.9362632,1.0405294,-1.0205984,-1.3727298,-1.3774707,1.533443,0.55494404,1.7180247,-0.6222867,0.3086093,-0.85659957,0.5237897,0.152673,0.086313315,0.20992495,0.1140372
1612,0.94924533,-0.3213479,-0.063503034,-0.17535737,-1.2613759,0.15280111,-0.42203766,-0.64195687,0.4005486,-0.950177,0.1822899,0.0021221787,-0.25746247,0.50414157,-0.4576967,-0.07406345
1613,-0.22521761,0.058598623,-1.141472,-1.4951763,-0.8528355,-0.14539951,-0.05729886,1.2181576,-0.192254,-0.12061488,0.082633294,0.99703664,0.67269903,0.013085909,0.6853485,0.062064007
1614,0.26079255,-0.49862218,-0.0013475176,-0.43377,0.8095343,-0.94118035,-0.17552638,0.5295154,1.1384206,-0.035839293,0.6753201,1.3587692,0.72797245,-0.19958806,-0.6410787,0.08099738
1615,0.6722929,0.3615762,0.88489187,0.20749013,0.6307137,0.93848854,0.5420773,-0.86266655,0.16377252,-0.21403271,1.0996283,0.95160925,-0.052941173,0.6424099,-1.2096187,0.72537583
1616,0.9948442,0.21420436,0.78049886,0.53484404,0.73358953,0.88614494,0.50369674,0.4816609,0.93456125,0.13559875,-0.41385987,0.9373416,0.26499537,-0.23368415,-0.62400955,-0.057553615
1617,-0.10370101,-0.6091822,-0.49047464,1.0009916,0.25854397,0.86279815,0.30857238,0.21975562,-0.14614263,-0.32911658,-0.6081955,1.2118688,0.16637543,-0.15119761,0.29095584,0.18483128
1618,0.7950608,0.06065257,0.6403944,0.45139474,0.524304,0.50515246,0.1133112,-0.35739833,1.076564,-0.25430915,0.13412485,0.6060147,0.47031507,-0.51830995,-0.37415296,0.15580732
1619,0.0025302023,0.82216674,0.45230067,0.35878563,0.5666111,0.114603385,-0.2802221,0.15867668,0.4723527,1.2197608,-0.55990916,0.16370067,0.45747575,0.22477382,-0.4966651,-0.37775868
1620,0.68177426,0.12617557,0.23772955,-0.32418305,-0.8073212,-0.9277797,-0.51517475,0.6604331,-0.3796678,0.20569828,-0.1852918,0.6635396,0.39504096,0.64362675,-0.41158533,0.58136845
1621,0.88796276,-0.15070905,-1.2765373,-1.1390209,-1.7845823,0.14776793,0.070964575,1.0216202,-0.8312262,0.25324762,-0.6655182,0.3595071,0.4090092,0.41021279,0.22342876,-0.32767862
1622,-1.0352873,0.46211755,0.9427359,0.5401897,-0.6186887,-0.4968915,-1.1341236,-1.0310122,0.51338243,-0.43126693,0.6526571,0.2768616,-0.3064374,0.9773139,-0.122439586,0.40021777
1623,0.59170824,-1.5722631,-0.735978,0.6374922,0.4929158,0.5032612,0.33951828,0.37457928,-1.1855891,-0.07342129,0.45877212,-0.549993,-0.06591905,-7.008761e-05,-0.1680783,0.12292971
1624,0.56085545,0.3320697,0.8096272,1.0365003,0.29915544,0.8439663,0.11061012,1.2034348,0.6687486,0.93252134,0.9087381,0.36811984,0.09888398,0.028006181,-2.0491326,0.5784616
1625,0.18954532,-0.5569468,-1.8333688,-1.1292588,-0.63945526,-0.03957911,-0.16340894,0.2869599,-0.19292155,0.24947327,0.48614442,0.7095539,0.0011507645,-0.0084654465,1.3385124,-0.32762945
1626,0.19828366,-0.46637595,0.09657103,-0.49914348,-0.022619952,-0.34172627,-0.20748639,-0.32797527,0.31186527,-0.48115182,1.3177602,0.156153,0.5792523,0.5573422,0.5714712,0.39514542
1627,-1.1378388,0.21326791,0.3157565,0.18937214,-0.71936566,-0.7041431,-0.9272855,-1.1420672,0.39849743,-0.55631554,0.7621417,-0.11539595,-0.20687294,0.44572666,0.16962466,-0.22927238
1628,0.8562199,0.44901168,-0.6698092,0.5701971,-0.44076514,0.7416836,-0.22359878,-0.22413734,-0.7673029,0.480643,0.025552645,0.20479536,-0.8223377,0.3874504,-0.95015985,0.54480606
1629,0.53597003,0.15885799,-0.13820294,-0.22280653,-0.8991738,-0.30169114,0.4476515,0.8254994,-0.8196274,0.5361852,-0.49370363,-0.3428836,-0.20163877,0.5338355,-0.6757505,-0.08694609
1630,-0.2442005,-0.4255892,0.27399498,0.79685336,0.6320853,-1.2582849,-0.5987345,-0.39234293,0.75265193,0.038632564,0.13310933,1.473405,-0.050791897,0.34943593,-0.19836172,-0.096400306
1631,-0.16179991,-0.49917996,-0.6031028,-0.012556344,0.14904258,-0.6273835,-0.22899055,0.15446201,-0.6643417,-0.13226259,0.6110104,0.45472556,-0.0506604,0.8973463,-1.0948395,-0.22700733
1632,0.044171795,0.047951743,-0.011077156,0.81508034,-0.8404985,0.55003834,-0.38391888,-1.1156762,-0.35389614,-0.34165514,-0.013779029,-0.102920145,-0.15412997,0.9788017,0.011724741,-0.4835955
1633,-0.61586374,0.5371554,0.30884618,-0.44315922,0.2058692,0.21497357,0.3932503,0.14853689,-0.8454255,-0.26541814,0.9513786,0.41321188,-0.43960539,-0.10279466,-0.76015747,0.3117234
1634,-0.06578443,-0.6264205,0.8114487,1.3182155,1.3513424,0.66643566,0.14966477,-0.7257938,0.7542975,-0.1027951,0.54812187,1.0556228,0.37899444,0.11731,0.11183802,0.2737003
1635,0.1944442,0.07509352,-0.27395263,-0.35974884,-1.4088767,0.003939569,-0.8344101,-0.34878963,-1.347938,-0.8290605,0.26202053,0.13275315,0.29739162,1.1186771,0.14655042,0.5380883
1636,-0.043589495,-0.11338447,-0.92690843,-0.7243813,-1.3115519,1.2348462,-0.46655422,-1.7877393,0.18841454,-1.6922166,0.6338409,-0.017873317,-0.46050417,0.33850038,-1.3325217,-0.18026564
1637,0.18891938,-0.22228351,0.014992547,-0.7561145,0.42207095,-0.062522486,-0.46556807,-0.10117459,0.45161206,0.36874115,0.661911,-0.41239983,0.16968524,-0.060784474,-0.3940729,0.55574715
1638,0.53691256,-0.18565086,0.059664443,0.6013975,0.4538562,0.25424707,0.9709632,-0.62715435,-0.35508484,-0.3758387,0.1722484,0.38142353,0.39774498,-0.17633265,1.187377,-0.5025069
1639,0.069573015,-0.33388102,0.9108136,-0.028139755,-0.56025827,-0.22122866,-0.65155596,-0.20190847,-0.29113457,-0.9307017,0.80708826,0.0873815,0.20464993,1.1158544,0.081503816,0.611658
1640,-0.13549897,0.29630738,0.2850649,0.45923024,0.47970504,-0.6610703,0.3607649,-0.419644,0.13023382,-0.09547695,-0.006707251,0.97066844,0.3739863,0.09002532,-0.07178204,-0.7392174
1641,1.0103726,-0.02901113,0.32055223,0.063707374,-0.19127291,0.73441666,0.044269167,-0.3394006,0.48260078,0.20083806,1.0581931,0.2547738,-0.40096042,0.15486418,-0.8455541,0.77124053
1642,0.16375315,-0.15305263,-0.11683784,0.24158475,0.07069433,-0.62066597,-0.5978326,0.5906253,0.39811558,-0.06895698,0.033141464,1.8737904,0.2975987,0.14606836,-0.77388823,-0.15858915
1643,-0.039960265,0.083788246,-1.4742023,-0.67401445,-1.3916708,0.2563791,-0.26050875,0.36057174,-0.053743467,-0.37815818,0.56560254,0.7423924,0.3192406,0.37451002,1.1274631,-0.94942486
1644,-0.6800887,0.09711026,0.17120746,0.33059698,-0.14492801,-0.3348462,-0.96642846,-0.919247,-0.58628523,0.5708416,0.48124075,0.2416718,-1.1478059,-0.119887084,0.25867346,-0.4372357
