user,item,label
3797,1904,1
3797,38,1
3797,1931,1
3797,1030,1
3797,591,1
3797,85,1
3797,2016,0
3797,2282,0
3797,831,1
3797,1159,1
3797,676,1
3797,588,1
3797,884,1
3797,291,1
3797,97,1
3797,651,1
3797,113,1
3797,1036,1
3797,1094,1
3797,1075,1
3797,16,1
3797,1167,0
3797,1348,1
3797,606,1
3797,737,1
3797,628,1
3797,814,1
3797,1162,1
3797,2289,1
3797,58,1
3797,788,1
3797,1827,1
3797,35,1
3797,32,1
3797,587,1
3797,185,0
3797,317,1
3797,452,1
3797,2223,1
3797,1700,0
3797,1723,1
3797,544,1
3797,506,1
3797,1916,1
3797,2197,1
3797,537,1
3797,34,1
3797,73,1
3797,221,1
3797,731,1
3797,578,1
3797,877,1
3797,280,1
3797,1879,1
3797,2272,1
3797,167,1
3797,1932,1
3797,445,1
3797,714,1
3797,739,1
3797,733,1
3797,22,1
3797,885,1
3797,1401,1
3797,1047,1
3797,530,1
3797,1347,0
3797,853,1
3797,909,1
3797,551,1
3797,688,1
3797,636,1
3797,656,1
3797,96,1
3797,499,1
3797,447,1
3797,2203,1
3797,1081,1
3797,1325,0
3797,48,1
3797,593,1
3797,1341,1
3797,315,1
3797,2163,1
3797,27,1
3797,129,1
3797,2241,1
3797,693,1
3797,23,1
3797,1145,1
3797,879,0
3797,1604,1
3797,595,1
3797,179,1
3797,647,1
3797,2130,0
3797,267,1
3797,2280,1
3797,2284,0
3797,327,1
3797,332,1
3797,517,1
3797,1889,0
3797,2200,1
3797,184,1
3797,4,1
3797,2057,1
3797,670,1
3797,69,1
3797,1211,1
3797,620,1
3797,876,1
3797,564,1
3797,557,1
3797,655,1
3797,231,1
3797,110,1
3797,13,1
3797,1053,1
3797,2237,1
3797,41,1
3797,2278,1
3797,243,1
3797,164,1
3797,417,1
3797,137,1
3797,1314,1
3797,2194,0
3797,125,1
3797,1015,0
3797,1042,1
3797,1861,0
3797,1157,1
3797,1613,1
3797,1351,0
3797,768,1
3797,1,1
3797,132,1
3797,14,1
3797,424,1
3797,897,1
3797,287,1
3797,848,0
3797,949,1
3797,2285,1
3797,541,1
3797,1750,1
3797,1678,1
3797,682,1
3797,717,1
3797,462,0
3797,1027,1
3797,1177,1
3797,895,1
3797,1842,1
3797,387,1
3797,781,1
3797,134,1
3797,2056,1
3797,478,1
3797,514,1
3797,622,1
3797,608,1
3797,756,1
3797,403,0
3798,651,1
3798,287,1
3798,195,1
3798,990,1
3798,1133,1
3798,83,1
3798,72,1
3798,467,1
3798,78,1
3798,546,1
3798,1073,1
3798,180,1
3798,767,1
3798,145,1
3798,590,1
3798,1000,1
3798,213,1
3798,531,1
3798,907,1
3798,836,1
3798,1271,1
3798,776,1
3798,678,1
3798,186,1
3798,2295,1
3798,541,1
3798,1396,1
3798,119,1
3798,958,0
3798,1655,1
3798,1674,1
3798,166,1
3798,132,1
3798,739,1
3798,389,1
3798,558,1
3798,1145,1
3798,139,1
3798,1092,1
3798,1040,1
3798,86,1
3798,569,1
3798,1013,1
3798,277,1
3798,1027,1
3798,622,1
3798,150,1
3798,217,1
3798,1300,1
3798,843,1
3798,1026,1
3798,432,1
3798,586,1
3798,65,1
3798,222,1
3798,163,1
3798,1837,1
3798,754,1
3798,642,1
3798,5,1
3798,348,1
3798,60,1
3798,10,1
3798,1036,1
3798,2292,1
3798,1242,1
3798,849,1
3798,1074,1
3798,187,1
3798,1044,1
3798,390,1
3798,1089,1
3798,1341,1
3798,664,1
3798,1658,1
3798,753,1
3798,975,1
3798,125,1
3798,48,1
3798,1055,1
3798,188,1
3798,1137,1
3798,93,1
3798,1475,1
3798,1113,1
3798,151,1
3798,210,1
3798,144,1
3798,1071,1
3798,1250,1
3798,196,1
3798,58,1
3798,64,1
3798,97,1
3798,1209,1
3798,215,1
3798,406,1
3798,433,1
3798,2170,1
3798,741,1
3798,1173,1
3798,714,1
3798,1840,1
3798,740,1
3798,148,1
3798,1078,1
3798,711,1
3798,775,1
3798,1904,1
3798,33,1
3798,189,1
3798,1075,1
3798,1037,1
3798,934,1
3798,2291,1
3798,1280,1
3798,1373,0
3798,214,1
3798,1939,1
3798,4,1
3798,160,1
3798,528,1
3798,424,1
3798,2199,1
3798,1154,1
3798,1041,1
3798,113,1
3798,237,1
3798,2175,1
3798,74,1
3798,1088,1
3798,1058,1
3798,1723,1
3798,264,1
3798,1156,1
3798,970,1
3798,1284,1
3798,526,1
3798,1048,1
3798,430,1
3798,107,1
3798,1028,1
3798,666,1
3798,2293,1
3798,255,1
3798,62,1
3798,300,1
3798,575,1
3798,126,1
3798,1202,1
3798,1267,1
3798,79,1
3798,2184,1
3798,1103,1
3798,673,1
3798,130,1
3798,1101,1
3798,929,1
3798,1226,1
3798,1105,0
3798,98,1
3798,34,1
3798,512,1
3798,1177,1
3798,605,1
3798,26,1
3798,1112,1
3798,205,1
3798,2234,1
3798,644,1
3798,240,1
3798,1085,1
3798,209,1
3798,44,1
3798,842,1
3798,157,1
3799,192,1
3799,1111,1
3799,715,1
3799,1229,1
3799,273,1
3799,2297,1
3799,1536,1
3799,2296,1
3799,1115,1
3799,321,1
3799,1295,1
3799,1576,1
3799,990,1
3799,331,1
3799,980,1
3799,1149,1
3799,41,1
3800,753,1
3800,347,0
3800,316,1
3800,120,1
3800,843,1
3800,0,1
3800,895,1
3800,505,1
3800,1232,1
3800,58,1
3800,97,1
3800,59,1
3800,164,1
3800,134,1
3800,167,1
3800,1524,1
3800,528,1
3800,128,1
3800,93,1
3800,479,1
3800,437,1
3800,216,1
3800,188,1
3800,502,1
3800,945,1
3800,903,1
3800,326,1
3800,78,1
3800,89,1
3800,150,1
3800,256,1
3800,1629,1
3800,195,1
3800,540,1
3800,383,1
3800,1423,1
3800,512,1
3800,151,1
3800,1902,1
3800,171,1
3800,290,1
3800,222,1
3800,92,1
3800,55,1
3800,2172,0
3800,343,1
3800,4,1
3800,74,1
3800,264,1
3800,529,1
3800,163,1
3800,382,1
3800,491,1
3800,525,1
3800,862,1
3800,83,1
3800,478,1
3800,242,1
3800,366,1
3800,48,1
3800,132,1
3800,288,1
3800,546,1
3800,727,0
3800,552,1
3800,1030,1
3800,153,1
3800,67,1
3800,806,1
3800,1011,1
3800,986,1
3800,62,1
3800,184,1
3800,515,1
3800,189,1
3800,117,1
3800,85,1
3800,124,1
3800,23,1
3800,274,1
3801,47,1
3801,0,1
3801,78,1
3801,529,1
3801,433,1
3801,3,1
3801,59,1
3801,167,1
3801,312,1
3801,469,1
3801,194,1
3801,1042,1
3801,5,1
3801,103,1
3801,1109,1
3801,64,1
3801,9,1
3801,383,1
3801,85,1
3801,184,1
3801,406,1
3801,22,1
3801,741,1
3801,18,1
3801,916,1
3801,267,1
3801,110,1
3801,151,1
3801,461,1
3801,545,1
3801,491,1
3801,1586,1
3801,983,1
3801,596,1
3801,1098,1
3801,417,1
3801,23,1
3801,40,1
3801,51,1
3801,7,1
3801,149,1
3801,68,1
3801,541,1
3801,246,1
3801,204,1
3801,97,1
3801,175,1
3801,1163,1
3801,123,1
3801,139,1
3801,1871,1
3801,48,1
3801,124,1
3801,905,1
3801,505,1
3801,2093,1
3801,177,1
3801,627,0
3801,210,1
3801,84,1
3801,34,1
3801,50,1
3801,38,1
3801,45,1
3801,134,1
3802,2147,1
3802,633,1
3802,8,1
3802,48,1
3802,964,1
3802,559,1
3802,167,1
3802,1262,1
3802,244,1
3802,121,1
3802,1559,1
3802,994,1
3802,2041,1
3802,1542,1
3802,1516,1
3802,609,1
3802,1512,1
3802,723,1
3802,1635,1
3802,209,1
3802,694,1
3802,1449,1
3802,1639,1
3802,1080,1
3802,1746,1
3802,1531,1
3802,1283,1
3802,1506,1
3802,649,1
3802,1231,1
3802,1237,1
3802,1641,1
3802,2309,1
3802,661,1
3802,135,1
3802,76,1
3802,560,1
3802,321,1
3802,684,1
3802,2300,1
3802,1452,1
3802,61,1
3802,342,0
3802,600,1
3802,17,1
3802,2104,1
3802,486,1
3802,1451,1
3802,1049,1
3802,212,1
3802,562,1
3802,693,1
3802,2034,1
3802,2307,0
3802,736,1
3802,213,1
3802,434,1
3802,1557,1
3802,1001,1
3802,648,1
3802,2310,1
3802,1466,1
3802,1675,1
3802,692,0
3802,2233,1
3802,492,0
3802,204,1
3802,985,1
3802,431,1
3802,159,1
3802,2306,1
3802,623,1
3802,1278,1
3802,2303,1
3802,719,1
3802,1544,1
3802,834,1
3802,553,1
3802,101,1
3802,1450,1
3802,2030,1
3802,12,1
3802,2308,1
3802,629,1
3802,420,1
3802,1453,1
3802,1130,1
3802,1491,1
3802,2202,1
3802,2105,1
3802,211,1
3802,236,1
3802,1195,1
3802,338,1
3802,681,1
3802,2115,1
3802,2040,1
3802,1921,1
3802,2311,0
3802,1448,1
3802,1844,1
3802,1121,1
3802,1126,1
3802,1610,1
3802,1608,1
3802,2148,1
3802,44,1
3802,259,1
3802,2049,1
3802,153,1
3802,275,1
3802,585,1
3802,1128,1
3802,96,1
3802,1518,1
3802,1465,1
3802,184,1
3802,565,1
3802,948,1
3802,2313,1
3802,1517,1
3802,781,0
3802,175,1
3802,246,1
3803,603,1
3803,1084,1
3803,167,1
3803,64,1
3803,702,1
3803,23,1
3803,15,1
3803,58,1
3803,236,1
3803,534,1
3803,1516,1
3803,431,1
3803,244,1
3803,68,1
3803,48,1
3803,1257,1
3804,831,1
3804,1888,1
3804,376,1
3804,541,1
3804,544,1
3804,387,1
3804,0,1
3804,716,1
3804,741,1
3804,259,1
3804,2314,0
3804,40,1
3804,533,1
3804,390,1
3804,538,1
3804,273,1
3804,657,1
3804,2056,1
3804,992,1
3804,9,1
3804,437,1
3804,2091,1
3804,1310,1
3804,1263,1
3804,44,1
3804,67,1
3804,168,1
3804,522,1
3804,242,1
3804,511,1
3804,2064,1
3804,405,1
3804,1846,1
3804,738,1
3804,770,1
3804,48,1
3804,23,1
3804,68,1
3804,175,1
3804,1887,1
3804,1159,1
3804,751,1
3804,127,1
3804,517,1
3804,105,1
3804,1851,1
3804,1011,1
3804,290,1
3804,899,1
3804,839,1
3804,470,1
3804,315,1
3804,650,0
3804,1935,1
3804,686,1
3804,151,1
3804,608,1
3804,2241,1
3804,31,1
3804,1301,1
3804,153,1
3804,1524,1
3804,837,1
3804,33,1
3804,38,1
3804,116,1
3804,2141,1
3804,17,1
3804,104,1
3804,2279,1
3804,2062,1
3804,2128,0
3804,52,1
3804,1712,1
3804,237,1
3804,26,1
3804,1882,1
3804,3,1
3804,184,1
3804,134,1
3804,2208,0
3804,19,1
3804,2281,1
3804,167,1
3804,1879,1
3804,59,1
3805,191,1
3805,189,1
3805,874,0
3805,79,1
3805,1336,1
3805,119,1
3805,167,1
3805,92,1
3805,662,1
3805,762,1
3805,1271,1
3805,124,1
3805,23,1
3805,145,1
3805,258,1
3805,753,1
3805,109,1
3805,186,1
3805,2317,0
3805,517,1
3805,1003,1
3805,160,1
3805,83,1
3805,675,1
3805,386,1
3805,110,1
3805,48,1
3805,150,1
3805,1439,1
3805,528,1
3805,743,1
3805,319,1
3805,148,1
3805,999,1
3805,139,1
3805,1850,1
3805,5,1
3805,86,1
3805,67,1
3805,199,1
3805,405,1
3805,1133,1
3805,1085,1
3805,719,1
3805,587,1
3805,113,1
3805,714,1
3805,64,1
3805,127,1
3805,128,1
3805,132,1
3805,669,1
3805,74,1
3805,434,1
3805,641,1
3805,122,1
3805,776,1
3805,9,1
3805,644,1
3805,58,1
3805,1466,1
3806,1712,1
3806,1173,1
3806,1050,1
3806,533,1
3806,644,1
3806,127,1
3806,1242,1
3806,132,1
3806,319,1
3806,1198,1
3806,857,1
3806,641,1
3806,776,1
3806,586,1
3806,119,1
3806,1094,1
3806,643,1
3806,287,1
3806,189,1
3806,44,1
3806,1088,1
3806,160,1
3806,1169,1
3806,6,1
3806,728,1
3806,433,1
3806,79,1
3806,1853,0
3806,675,1
3806,1133,1
3806,58,1
3806,1113,1
3806,713,1
3806,646,1
3806,2319,1
3806,64,1
3806,156,1
3806,97,1
3806,1138,1
3806,512,1
3806,1868,1
3806,630,1
3806,145,1
3806,836,1
3806,1041,1
3806,118,1
3806,60,1
3806,1592,0
3806,210,1
3806,1084,1
3806,1154,1
3806,264,1
3806,86,1
3806,891,1
3806,555,1
3806,711,1
3806,528,1
3806,2127,1
3806,209,1
3806,83,1
3806,1192,1
3806,124,1
3806,1137,1
3806,1081,1
3806,180,1
3806,1145,1
3806,651,1
3806,126,1
3806,1072,1
3806,2210,0
3806,214,1
3806,1275,1
3806,120,1
3806,1058,1
3806,619,1
3806,1102,1
3806,1073,1
3806,1861,0
3806,385,1
3806,157,1
3806,202,1
3806,146,1
3806,139,1
3806,517,1
3806,903,1
3807,134,1
3807,2329,0
3807,380,1
3807,512,1
3807,1465,1
3807,898,1
3807,43,1
3807,508,1
3807,1451,1
3807,2323,1
3807,243,1
3807,345,1
3807,279,1
3807,939,1
3807,216,1
3807,625,1
3807,1534,1
3807,405,1
3807,1929,1
3807,244,1
3807,944,1
3807,1730,1
3807,338,1
3807,941,1
3807,1069,1
3807,420,1
3807,853,1
3807,1511,1
3807,1566,1
3807,315,1
3807,2071,0
3807,372,1
3807,1158,1
3807,843,0
3807,2324,1
3807,1212,0
3807,1461,1
3807,495,0
3807,533,1
3807,319,0
3807,709,1
3807,350,1
3807,2327,0
3807,1487,1
3807,2328,1
3807,1112,0
3807,1150,1
3807,0,1
3807,184,1
3807,1613,1
3807,1712,1
3807,516,1
3807,1244,1
3807,47,1
3807,945,1
3807,237,1
3807,10,1
3807,585,1
3807,2280,1
3807,217,1
3807,885,1
3807,737,1
3807,738,1
3807,178,1
3807,272,1
3807,880,1
3807,486,1
3807,194,1
3807,277,1
3807,891,1
3807,317,1
3807,291,1
3807,1561,1
3807,558,0
3807,2325,0
3807,264,1
3807,4,1
3807,68,1
3807,778,0
3807,352,1
3807,1449,1
3807,1254,1
3807,733,1
3807,2320,1
3807,1237,1
3807,872,1
3807,1503,1
3807,696,1
3807,1406,0
3807,978,0
3807,26,1
3807,500,1
3807,684,1
3807,662,1
3807,2322,0
3807,751,1
3807,1387,1
3807,223,1
3807,1278,1
3807,2326,0
3807,305,1
3807,2154,1
3807,359,1
3807,870,1
3807,936,1
3807,693,1
3808,72,1
3808,65,1
3808,909,1
3808,775,1
3808,66,1
3808,68,1
3808,420,1
3808,1870,1
3808,878,1
3808,970,1
3808,74,1
3808,406,1
3808,1044,1
3808,1172,1
3808,1332,1
3808,92,1
3808,193,1
3808,528,1
3808,1670,1
3808,331,1
3808,120,1
3808,1655,1
3808,1878,1
3808,433,1
3808,348,1
3808,110,1
3808,1723,1
3808,240,1
3808,630,1
3808,150,1
3808,133,1
3808,463,1
3808,895,1
3808,609,1
3808,1213,1
3808,590,1
3808,156,1
3808,163,1
3808,78,1
3808,1482,1
3808,327,1
3808,319,1
3808,236,1
3808,1103,1
3808,93,1
3808,113,1
3808,15,1
3808,91,1
3808,605,1
3808,575,1
3808,166,1
3808,287,1
3808,1198,1
3808,1102,1
3808,850,1
3808,1075,1
3808,1058,1
3808,465,1
3808,151,1
3808,849,1
3808,1094,1
3808,993,1
3808,564,1
3808,702,1
3808,160,1
3808,130,1
3808,189,1
3808,145,1
3808,195,1
3808,48,1
3808,117,1
3808,148,1
3808,157,1
3808,1715,1
3808,879,1
3808,619,1
3808,155,1
3808,1085,1
3808,119,1
3808,1013,1
3808,603,1
3808,1523,1
3808,1674,1
3808,2143,1
3808,69,1
3808,132,1
3808,1131,1
3808,79,1
3808,1850,1
3808,188,1
3808,476,1
3808,853,1
3809,515,1
3809,4,1
3809,1285,1
3809,493,1
3809,936,1
3809,788,1
3809,380,1
3809,2215,1
3809,697,1
3809,452,1
3809,317,1
3809,231,1
3809,880,1
3809,218,1
3809,897,1
3809,651,1
3809,104,1
3809,1996,1
3809,733,1
3809,1168,1
3809,898,1
3809,669,1
3809,94,1
3809,489,1
3809,2330,0
3809,278,1
3809,501,1
3809,516,1
3809,927,1
3809,869,1
3809,876,1
3809,266,1
3809,790,1
3809,1387,1
3809,184,1
3809,352,1
3809,1135,1
3810,714,1
3810,237,1
3810,90,1
3810,669,1
3810,255,1
3810,495,1
3810,5,1
3810,213,1
3810,1251,1
3810,1113,1
3810,1712,1
3810,43,1
3810,1109,1
3810,277,1
3810,2333,0
3810,144,1
3810,186,1
3810,1476,1
3810,643,1
3810,208,1
3810,132,1
3810,974,1
3810,151,1
3810,755,1
3810,205,1
3810,64,1
3810,113,1
3810,434,1
3810,57,1
3810,1071,1
3810,97,1
3810,689,1
3810,1312,0
3810,44,1
3810,143,1
3810,124,1
3810,430,1
3810,156,1
3810,2332,1
3810,110,1
3810,48,1
3810,6,1
3810,216,1
3810,1228,1
3810,99,1
3810,720,1
3810,979,1
3810,215,1
3810,433,1
3811,1871,1
3811,207,1
3811,1528,1
3811,88,1
3811,321,1
3811,566,1
3811,112,1
3811,2,1
3811,1098,1
3811,1522,1
3811,1258,1
3811,168,1
3811,1260,1
3811,648,1
3811,469,1
3811,153,1
3811,411,1
3811,109,1
3811,116,1
3811,719,1
3811,1492,1
3811,1106,1
3811,1635,1
3811,726,1
3811,1465,1
3811,428,1
3811,382,1
3811,608,1
3811,409,1
3811,708,1
3811,814,1
3811,82,1
3811,264,1
3811,547,1
3811,1503,1
3811,865,1
3811,48,1
3811,369,1
3812,728,1
3812,1064,1
3812,216,1
3812,763,1
3812,716,1
3812,8,1
3812,134,1
3812,1098,1
3812,648,1
3812,14,1
3812,486,1
3812,2131,1
3812,718,1
3812,2109,1
3812,708,1
3812,1278,1
3812,2041,1
3812,2046,1
3812,147,1
3812,67,1
3812,1539,1
3812,1587,1
3812,300,0
3812,1503,1
3812,63,1
3812,1608,1
3812,696,1
3812,662,1
3812,1564,1
3812,1109,1
3812,2338,0
3812,597,1
3812,61,1
3812,211,1
3812,1231,1
3812,87,1
3812,256,1
3812,2148,1
3812,2337,1
3812,611,1
3812,1633,1
3812,1272,1
3812,44,1
3812,1673,1
3812,2090,0
3812,1195,1
3812,1582,1
3812,2303,1
3812,1572,1
3812,1158,1
3812,2030,1
3812,1115,1
3812,1240,1
3812,280,1
3812,546,1
3812,128,1
3812,829,1
3812,38,1
3812,2335,0
3812,51,1
3812,726,1
3812,1154,1
3812,100,1
3812,998,1
3812,664,1
3812,1450,1
3812,2233,1
3812,338,1
3812,553,1
3812,719,1
3812,135,1
3812,2336,0
3812,1452,1
3812,669,1
3812,1652,1
3812,698,1
3812,2083,1
3812,372,1
3812,1037,0
3812,1298,1
3812,2308,1
3812,2334,1
3812,1586,1
3812,964,1
3812,428,1
3812,1458,1
3812,174,1
3812,1512,1
3812,1126,1
3812,1447,1
3812,1456,1
3812,1473,1
3812,127,1
3812,101,1
3812,1624,1
3812,430,0
3812,1619,1
3813,166,1
3813,331,1
3813,1105,1
3813,2340,1
3813,113,1
3813,2341,1
3813,1459,1
3813,1232,1
3813,68,1
3813,1712,1
3813,1679,1
3813,609,1
3813,1983,1
3813,86,1
3813,1015,1
3813,1505,1
3813,517,1
3813,128,1
3813,379,1
3813,1247,0
3813,15,1
3813,236,1
3813,2339,0
3813,1209,1
3813,58,1
3813,416,1
3813,243,1
3813,721,1
3813,702,1
3813,613,1
3814,420,1
3814,174,1
3814,644,1
3814,1058,1
3814,205,1
3814,606,1
3814,392,1
3814,203,1
3814,531,1
3814,770,1
3814,22,1
3814,1454,1
3814,127,1
3814,907,1
3814,600,1
3814,547,1
3814,45,1
3814,586,1
3814,335,1
3814,1495,1
3814,0,1
3814,662,1
3814,182,1
3814,2342,1
3814,9,1
3814,124,1
3814,189,1
3814,1253,1
3814,44,1
3814,160,1
3814,1631,1
3814,733,1
3814,570,1
3814,4,1
3814,609,1
3814,643,1
3814,722,1
3814,2054,0
3814,186,1
3814,696,1
3814,766,1
3814,721,1
3814,321,1
3814,1826,1
3814,113,1
3814,1451,1
3814,390,1
3814,573,1
3814,1298,1
3814,26,1
3814,646,1
3814,579,1
3814,1068,1
3814,578,1
3814,331,1
3814,64,1
3814,558,1
3814,608,1
3814,585,1
3814,200,1
3814,8,1
3814,1503,1
3814,641,1
3814,1216,1
3814,741,1
3815,72,1
3815,68,1
3815,909,1
3815,587,1
3815,1216,1
3815,647,1
3815,919,1
3815,1459,1
3815,590,1
3815,259,1
3815,67,1
3815,1110,1
3815,1712,1
3815,163,1
3815,831,1
3815,1187,1
3815,888,1
3815,526,1
3815,2058,1
3815,1993,1
3815,979,1
3815,911,1
3815,1011,1
3815,86,1
3815,663,1
3815,914,1
3815,113,1
3815,533,1
3815,575,1
3815,1229,1
3815,313,1
3815,104,1
3815,336,1
3815,982,1
3815,1157,1
3815,387,1
3815,1018,1
3815,73,1
3815,272,1
3815,499,1
3815,1335,1
3815,1919,1
3815,57,1
3815,343,1
3815,836,1
3815,1084,1
3815,913,1
3815,474,1
3815,58,1
3815,43,1
3815,244,1
3815,2343,1
3815,514,1
3815,544,1
3815,835,1
3815,171,1
3815,324,1
3815,59,1
3815,1232,1
3815,541,1
3815,517,1
3815,246,1
3815,522,1
3815,930,1
3816,435,1
3816,795,1
3816,1061,1
3816,75,1
3816,470,1
3816,90,1
3816,465,1
3816,1755,1
3816,249,1
3816,43,1
3816,371,1
3816,128,1
3816,1106,1
3816,176,1
3816,514,1
3816,525,1
3816,259,1
3816,303,1
3816,123,1
3816,116,1
3816,335,1
3816,319,1
3816,171,1
3816,290,1
3816,166,1
3816,366,1
3816,231,1
3816,1194,1
3816,138,1
3816,1673,1
3816,164,1
3816,244,1
3816,433,1
3816,484,1
3816,2106,0
3816,376,1
3816,184,1
3816,1459,1
3816,383,1
3816,48,1
3816,535,1
3816,534,1
3816,803,1
3816,312,1
3816,475,1
3816,2345,0
3816,59,1
3816,1145,1
3816,523,1
3816,823,1
3816,38,1
3816,2267,1
3816,448,1
3816,538,1
3816,1969,1
3816,328,1
3816,488,1
3816,1256,1
3816,89,1
3816,117,1
3816,20,1
3816,62,1
3816,382,1
3816,2299,1
3816,369,1
3816,520,1
3816,246,1
3816,902,1
3816,474,1
3816,264,1
3816,890,1
3816,390,1
3816,30,1
3816,1243,1
3817,539,1
3817,390,1
3817,4,1
3817,1523,1
3817,338,1
3817,2347,1
3817,588,1
3817,682,1
3817,799,1
3817,2121,1
3817,8,1
3817,945,1
3817,1456,1
3817,2346,0
3817,1662,1
3817,1446,1
3817,995,1
3817,1231,1
3817,620,1
3817,939,1
3817,960,1
3817,121,1
3817,985,1
3817,50,1
3817,608,1
3817,468,1
3817,1039,1
3817,2232,1
3817,29,1
3817,218,1
3817,2202,1
3817,559,1
3817,246,1
3817,1237,1
3817,582,1
3817,16,1
3817,37,1
3817,1046,1
3817,1520,1
3817,87,1
3817,609,1
3817,10,1
3817,535,1
3817,1450,1
3817,612,1
3817,33,1
3817,2223,1
3817,2286,1
3818,993,1
3818,630,1
3818,1209,1
3818,113,1
3818,1613,1
3818,526,1
3818,178,1
3818,97,1
3818,104,1
3818,267,1
3818,512,1
3818,1664,1
3818,386,1
3818,2057,1
3818,405,1
3818,860,1
3818,2059,1
3818,241,1
3818,131,1
3818,1736,1
3818,1505,1
3818,340,1
3818,132,1
3818,2139,1
3818,564,1
3818,5,1
3818,322,1
3818,533,1
3818,237,1
3818,23,1
3818,3,1
3818,189,1
3818,1190,1
3818,68,1
3818,909,1
3818,1734,1
3818,376,1
3818,1524,1
3818,683,1
3818,605,1
3818,58,1
3818,545,1
3818,349,1
3818,541,1
3818,853,1
3818,2348,0
3818,2271,1
3818,899,1
3818,1229,1
3818,1935,1
3818,1712,1
3818,603,1
3818,1811,1
3818,487,0
3818,519,1
3819,1050,1
3819,2350,1
3819,566,1
3819,622,1
3819,45,1
3819,26,1
3819,2,1
3819,609,1
3819,768,1
3819,184,1
3819,388,1
3819,1046,1
3819,8,1
3819,235,0
3819,650,1
3819,612,1
3819,9,1
3819,1266,0
3819,96,1
3819,323,1
3819,1553,1
3819,1051,1
3819,1401,1
3819,4,1
3819,207,1
3819,580,1
3819,478,1
3819,2192,0
3819,321,1
3819,582,1
3819,941,1
3819,2278,1
3819,596,1
3819,1753,1
3819,2200,1
3819,1426,1
3819,46,1
3819,624,1
3819,680,1
3819,655,1
3819,2028,1
3819,2187,1
3819,425,1
3819,2202,1
3819,44,1
3819,414,1
3819,381,1
3819,620,1
3819,1941,1
3819,159,1
3819,32,1
3819,332,1
3819,1047,1
3819,964,1
3819,454,1
3819,33,1
3819,741,1
3819,595,1
3819,1683,1
3819,10,1
3819,551,1
3819,1737,1
3819,1054,1
3819,531,1
3819,852,1
3819,500,1
3819,632,1
3819,1769,1
3819,726,1
3819,994,1
3819,671,1
3819,17,1
3819,717,1
3819,1323,1
3819,1761,1
3819,1093,1
3819,49,1
3819,1,1
3819,124,1
3820,1229,1
3820,113,1
3820,2059,1
3820,799,1
3820,517,1
3820,1118,1
3820,949,1
3820,702,1
3820,1989,1
3820,104,1
3820,237,1
3820,533,1
3820,15,1
3820,860,1
3820,2171,1
3820,1993,1
3820,578,1
3820,993,1
3820,2063,1
3820,1679,1
3820,324,1
3820,531,1
3820,1829,0
3820,1505,1
3820,519,1
3820,1712,1
3820,909,1
3820,853,1
3820,499,1
3820,603,1
3820,1216,1
3821,537,1
3821,808,1
3821,943,1
3821,278,1
3821,218,1
3821,788,1
3821,930,1
3821,1677,0
3821,1991,1
3821,24,1
3821,1200,1
3821,717,1
3821,1263,1
3821,1115,1
3821,26,1
3821,655,1
3821,514,1
3821,293,1
3821,1082,0
3821,741,1
3821,352,1
3821,210,1
3821,1558,1
3821,929,1
3821,1105,1
3821,1350,0
3821,669,1
3821,869,1
3821,1315,0
3821,807,1
3821,2036,1
3821,59,1
3821,387,1
3821,746,0
3821,732,1
3821,1879,1
3821,533,1
3821,368,1
3821,790,1
3821,1135,1
3821,651,1
3821,424,1
3821,1081,1
3821,940,1
3821,767,1
3821,147,1
3821,1387,1
3821,512,1
3821,1690,1
3821,754,1
3821,214,1
3821,311,1
3821,431,1
3821,673,1
3821,1993,1
3821,842,1
3821,48,1
3821,2352,0
3821,1228,1
3821,792,1
3821,591,1
3821,294,1
3821,69,1
3821,1485,1
3821,1267,1
3821,1887,1
3821,117,1
3821,662,1
3821,1918,1
3822,603,1
3822,1316,1
3822,564,1
3822,163,1
3822,2352,1
3822,16,1
3822,1925,1
3822,596,1
3822,727,0
3822,833,1
3822,243,1
3822,2371,0
3822,191,1
3822,5,1
3822,2377,1
3822,1531,0
3822,218,1
3822,1198,1
3822,1070,0
3822,2236,1
3822,578,1
3822,2127,1
3822,1665,1
3822,689,1
3822,40,1
3822,1269,1
3822,2022,0
3822,857,1
3822,280,1
3822,1267,1
3822,678,1
3822,580,1
3822,2395,0
3822,1712,1
3822,662,1
3822,3,1
3822,877,1
3822,1075,1
3822,765,0
3822,655,1
3822,2328,0
3822,118,1
3822,644,1
3822,923,1
3822,2369,0
3822,847,1
3822,205,1
3822,1326,1
3822,2294,1
3822,625,1
3822,1580,1
3822,177,1
3822,512,1
3822,214,1
3822,587,1
3822,386,1
3822,264,1
3822,1945,1
3822,2387,1
3822,71,0
3822,741,1
3822,2017,1
3822,1808,1
3822,1000,1
3822,546,1
3822,2013,1
3822,777,1
3822,916,1
3822,1192,1
3822,1101,1
3822,1536,1
3822,1116,1
3822,2374,0
3822,90,1
3822,605,1
3822,1037,1
3822,1036,1
3822,673,1
3822,840,1
3822,758,1
3822,197,1
3822,2227,0
3822,558,1
3822,193,1
3822,575,1
3822,619,1
3822,2241,0
3822,1347,1
3822,1121,1
3822,2183,0
3822,1220,1
3822,1524,0
3822,1832,1
3822,217,1
3822,1133,1
3822,2167,1
3822,998,1
3822,331,1
3822,624,1
3822,2010,0
3822,150,1
3822,726,1
